COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,LN_IC50,Z_SCORE
1290922,HDQ-P1,BRCA,1060,-0.282167,-0.249537
906812,COLO-824,BRCA,1060,0.970915,0.399543
908121,MDA-MB-361,BRCA,1060,1.429137,0.636895
910948,MFM-223,BRCA,1060,3.515207,1.717452
1240172,MDA-MB-436,BRCA,1060,2.384551,1.131787
749714,HCC1937,BRCA,1060,1.724074,0.789669
907048,HCC70,BRCA,1060,0.290468,0.04708
909256,OCUB-M,BRCA,1060,0.612165,0.213715
905960,MDA-MB-231,BRCA,1060,-0.45884,-0.341052
1290798,EFM-192A,BRCA,1060,2.348368,1.113045
949093,BT-483,BRCA,1060,4.732113,2.347793
905945,T47D,BRCA,1060,2.627414,1.257587
749710,HCC1143,BRCA,1060,-0.891411,-0.565118
749717,HCC38,BRCA,1060,2.536627,1.210561
907045,HCC1419,BRCA,1060,1.749912,0.803053
1290905,HCC1428,BRCA,1060,4.166754,2.054944
924106,CAL-148,BRCA,1060,1.147103,0.490805
749711,HCC1187,BRCA,1060,2.242383,1.058146
906826,CAL-120,BRCA,1060,3.723164,1.825171
910910,UACC-812,BRCA,1060,2.648466,1.268492
906851,EFM-19,BRCA,1060,2.288474,1.082021
925338,MDA-MB-157,BRCA,1060,1.958746,0.911226
905951,BT-549,BRCA,1060,2.016201,0.940987
906862,EVSA-T,BRCA,1060,0.976025,0.402189
1330941,MDA-MB-330,BRCA,1060,2.435726,1.158295
907046,HCC1569,BRCA,1060,1.792795,0.825266
749709,HCC1954,BRCA,1060,1.761033,0.808813
906801,BT-20,BRCA,1060,-0.470223,-0.346948
910927,CAL-51,BRCA,1068,1.206377,-0.103104
908122,MDA-MB-453,BRCA,1068,0.916331,-0.373424
910852,CAL-85-1,BRCA,1068,1.563496,0.229727
906844,DU-4475,BRCA,1068,-0.144224,-1.36185
924240,MDA-MB-415,BRCA,1068,1.745491,0.399345
749715,HCC2157,BRCA,1068,1.755011,0.408218
946382,CAMA-1,BRCA,1068,1.685832,0.343743
908151,MRK-nu-1,BRCA,1068,0.758822,-0.52022
946359,BT-474,BRCA,1068,1.970476,0.609029
908123,MDA-MB-468,BRCA,1068,0.432351,-0.824487
909907,ZR-75-30,BRCA,1068,3.99729,2.497999
1298157,JIMT-1,BRCA,1068,1.429746,0.105074
905946,MCF7,BRCA,1068,2.550541,1.149644
1303900,HCC1500,BRCA,1068,1.791695,0.442407
905957,Hs-578-T,BRCA,1068,0.606778,-0.661924
910704,AU565,BRCA,1068,1.6361,0.297394
1290922,HDQ-P1,BRCA,1068,1.930425,0.571702
906812,COLO-824,BRCA,1068,2.351196,0.963855
908121,MDA-MB-361,BRCA,1068,1.789081,0.439971
910948,MFM-223,BRCA,1068,0.767527,-0.512107
1240172,MDA-MB-436,BRCA,1068,1.846183,0.493189
749714,HCC1937,BRCA,1068,3.15571,1.713655
907048,HCC70,BRCA,1068,2.460995,1.066188
909256,OCUB-M,BRCA,1068,2.744185,1.330118
905960,MDA-MB-231,BRCA,1068,1.500671,0.171175
1290798,EFM-192A,BRCA,1068,3.994812,2.495689
905945,T47D,BRCA,1068,2.32277,0.937363
749710,HCC1143,BRCA,1068,2.130858,0.758503
749717,HCC38,BRCA,1068,2.977389,1.547461
907045,HCC1419,BRCA,1068,2.679385,1.269725
1290905,HCC1428,BRCA,1068,1.804935,0.454746
749711,HCC1187,BRCA,1068,1.814607,0.463761
906826,CAL-120,BRCA,1068,2.103435,0.732945
906851,EFM-19,BRCA,1068,1.71133,0.367507
925338,MDA-MB-157,BRCA,1068,0.525737,-0.737453
905951,BT-549,BRCA,1068,2.717173,1.304942
906862,EVSA-T,BRCA,1068,0.787649,-0.493354
1330941,MDA-MB-330,BRCA,1068,1.256709,-0.056195
907046,HCC1569,BRCA,1068,0.781459,-0.499123
749709,HCC1954,BRCA,1068,4.45293,2.92265
906801,BT-20,BRCA,1068,1.720808,0.376341
910927,CAL-51,BRCA,1073,3.439888,-0.725251
908120,MDA-MB-175-VII,BRCA,1073,6.336248,0.967049
749712,HCC1395,BRCA,1073,5.841372,0.6779
908122,MDA-MB-453,BRCA,1073,3.579379,-0.643748
910852,CAL-85-1,BRCA,1073,5.072271,0.228526
906844,DU-4475,BRCA,1073,2.571143,-1.232845
924240,MDA-MB-415,BRCA,1073,5.326592,0.377122
749715,HCC2157,BRCA,1073,5.093022,0.240651
749716,HCC2218,BRCA,1073,5.892066,0.70752
946382,CAMA-1,BRCA,1073,4.737846,0.033127
908151,MRK-nu-1,BRCA,1073,2.877,-1.054137
946359,BT-474,BRCA,1073,7.667027,1.744603
908123,MDA-MB-468,BRCA,1073,4.723609,0.024808
909907,ZR-75-30,BRCA,1073,7.142114,1.437904
1298157,JIMT-1,BRCA,1073,5.883282,0.702388
905946,MCF7,BRCA,1073,3.580482,-0.643103
1303900,HCC1500,BRCA,1073,5.449026,0.448659
905957,Hs-578-T,BRCA,1073,4.557473,-0.072262
910704,AU565,BRCA,1073,2.736257,-1.136372
1290922,HDQ-P1,BRCA,1073,5.3729,0.404179
906812,COLO-824,BRCA,1073,5.587042,0.529299
908121,MDA-MB-361,BRCA,1073,5.847213,0.681313
910948,MFM-223,BRCA,1073,6.680041,1.167922
1240172,MDA-MB-436,BRCA,1073,4.877154,0.114522
749714,HCC1937,BRCA,1073,5.475732,0.464262
907048,HCC70,BRCA,1073,5.238826,0.325842
909256,OCUB-M,BRCA,1073,5.025648,0.201285
905960,MDA-MB-231,BRCA,1073,4.199544,-0.281395
909778,UACC-893,BRCA,1073,5.644784,0.563037
1290798,EFM-192A,BRCA,1073,6.880987,1.285332
949093,BT-483,BRCA,1073,8.557196,2.264715
749713,HCC1599,BRCA,1073,5.503561,0.480523
905945,T47D,BRCA,1073,4.97194,0.169904
749710,HCC1143,BRCA,1073,5.747062,0.622796
749717,HCC38,BRCA,1073,4.015417,-0.388978
907045,HCC1419,BRCA,1073,6.399234,1.003851
1290906,HCC202,BRCA,1073,5.998151,0.769504
1290905,HCC1428,BRCA,1073,8.29764,2.11306
924106,CAL-148,BRCA,1073,2.657877,-1.182168
749711,HCC1187,BRCA,1073,6.699858,1.1795
906826,CAL-120,BRCA,1073,7.676629,1.750213
910910,UACC-812,BRCA,1073,3.027332,-0.966301
906851,EFM-19,BRCA,1073,4.38984,-0.170208
925338,MDA-MB-157,BRCA,1073,3.326583,-0.791453
905951,BT-549,BRCA,1073,4.793217,0.065479
906862,EVSA-T,BRCA,1073,5.168984,0.285034
1330941,MDA-MB-330,BRCA,1073,6.175894,0.873356
907046,HCC1569,BRCA,1073,4.622059,-0.034526
749709,HCC1954,BRCA,1073,5.530934,0.496516
906801,BT-20,BRCA,1073,5.199278,0.302734
910927,CAL-51,BRCA,1079,1.268904,-0.10531
908120,MDA-MB-175-VII,BRCA,1079,6.219755,2.134049
749712,HCC1395,BRCA,1079,0.91007,-0.267617
908122,MDA-MB-453,BRCA,1079,3.389097,0.853692
910852,CAL-85-1,BRCA,1079,1.732829,0.104531
906844,DU-4475,BRCA,1079,0.981684,-0.235225
924240,MDA-MB-415,BRCA,1079,1.61057,0.049231
749715,HCC2157,BRCA,1079,1.948885,0.202258
946382,CAMA-1,BRCA,1079,2.987071,0.671848
908151,MRK-nu-1,BRCA,1079,1.959389,0.207009
946359,BT-474,BRCA,1079,5.269769,1.704353
908123,MDA-MB-468,BRCA,1079,2.356753,0.386744
909907,ZR-75-30,BRCA,1079,3.586778,0.943106
1298157,JIMT-1,BRCA,1079,-1.344232,-1.287279
905946,MCF7,BRCA,1079,4.806509,1.494813
1303900,HCC1500,BRCA,1079,2.829023,0.60036
905957,Hs-578-T,BRCA,1079,-2.42443,-1.775872
910704,AU565,BRCA,1079,3.085709,0.716464
1290922,HDQ-P1,BRCA,1079,-2.946468,-2.011999
906812,COLO-824,BRCA,1079,4.257433,1.246456
908121,MDA-MB-361,BRCA,1079,1.83613,0.151257
910948,MFM-223,BRCA,1079,3.881764,1.076534
1240172,MDA-MB-436,BRCA,1079,4.388026,1.305525
749714,HCC1937,BRCA,1079,1.996716,0.223892
907048,HCC70,BRCA,1079,3.464163,0.887645
909256,OCUB-M,BRCA,1079,3.255763,0.793382
905960,MDA-MB-231,BRCA,1079,0.097407,-0.635199
1290798,EFM-192A,BRCA,1079,3.415791,0.865766
949093,BT-483,BRCA,1079,6.482593,2.252936
905945,T47D,BRCA,1079,1.983121,0.217743
749710,HCC1143,BRCA,1079,0.671456,-0.375547
749717,HCC38,BRCA,1079,1.418196,-0.037782
907045,HCC1419,BRCA,1079,3.760052,1.021481
1290905,HCC1428,BRCA,1079,4.470777,1.342955
924106,CAL-148,BRCA,1079,2.543819,0.471357
749711,HCC1187,BRCA,1079,3.806012,1.04227
906826,CAL-120,BRCA,1079,0.874833,-0.283556
910910,UACC-812,BRCA,1079,2.364293,0.390154
906851,EFM-19,BRCA,1079,0.450478,-0.475499
925338,MDA-MB-157,BRCA,1079,3.310362,0.818078
905951,BT-549,BRCA,1079,0.979504,-0.236211
906862,EVSA-T,BRCA,1079,2.282518,0.353166
749709,HCC1954,BRCA,1079,2.577177,0.486445
906801,BT-20,BRCA,1079,2.799078,0.586815
910927,CAL-51,BRCA,1080,-1.405412,0.556385
908120,MDA-MB-175-VII,BRCA,1080,0.741492,1.592539
749712,HCC1395,BRCA,1080,-2.830056,-0.131187
908122,MDA-MB-453,BRCA,1080,-3.428019,-0.41978
910852,CAL-85-1,BRCA,1080,-3.567637,-0.487163
906844,DU-4475,BRCA,1080,-3.052814,-0.238696
924240,MDA-MB-415,BRCA,1080,-3.461533,-0.435955
749715,HCC2157,BRCA,1080,-0.682688,0.905191
946382,CAMA-1,BRCA,1080,-3.644459,-0.52424
908151,MRK-nu-1,BRCA,1080,-5.602234,-1.469116
946359,BT-474,BRCA,1080,-2.095657,0.223254
908123,MDA-MB-468,BRCA,1080,-4.119401,-0.75346
909907,ZR-75-30,BRCA,1080,0.508504,1.480093
1298157,JIMT-1,BRCA,1080,-3.924156,-0.659229
905946,MCF7,BRCA,1080,-2.687567,-0.062418
1303900,HCC1500,BRCA,1080,-0.562589,0.963154
905957,Hs-578-T,BRCA,1080,-5.858111,-1.592608
910704,AU565,BRCA,1080,-4.928151,-1.143785
1290922,HDQ-P1,BRCA,1080,-1.878582,0.32802
906812,COLO-824,BRCA,1080,-3.370763,-0.392147
908121,MDA-MB-361,BRCA,1080,-1.862496,0.335784
910948,MFM-223,BRCA,1080,-2.390429,0.080989
1240172,MDA-MB-436,BRCA,1080,-2.158264,0.193038
749714,HCC1937,BRCA,1080,-0.902908,0.798907
907048,HCC70,BRCA,1080,-2.551377,0.003311
909256,OCUB-M,BRCA,1080,-5.032906,-1.194342
905960,MDA-MB-231,BRCA,1080,-2.462793,0.046064
1290798,EFM-192A,BRCA,1080,-0.800833,0.848171
949093,BT-483,BRCA,1080,1.750526,2.079526
905945,T47D,BRCA,1080,-2.411703,0.070721
749710,HCC1143,BRCA,1080,-2.650825,-0.044685
749717,HCC38,BRCA,1080,-3.066132,-0.245124
907045,HCC1419,BRCA,1080,1.039303,1.736271
1290905,HCC1428,BRCA,1080,0.967831,1.701776
924106,CAL-148,BRCA,1080,-4.426772,-0.901806
749711,HCC1187,BRCA,1080,-4.759054,-1.062174
906826,CAL-120,BRCA,1080,-2.089851,0.226056
910910,UACC-812,BRCA,1080,-3.382051,-0.397595
906851,EFM-19,BRCA,1080,-3.956621,-0.674898
925338,MDA-MB-157,BRCA,1080,-2.05782,0.241515
905951,BT-549,BRCA,1080,-4.252406,-0.817652
906862,EVSA-T,BRCA,1080,-3.33422,-0.37451
749709,HCC1954,BRCA,1080,-3.18082,-0.300475
906801,BT-20,BRCA,1080,-3.705395,-0.553649
749716,HCC2218,BRCA,1080,-1.680617,0.423564
909778,UACC-893,BRCA,1080,-1.726042,0.40164
749713,HCC1599,BRCA,1080,-2.993249,-0.209949
1330941,MDA-MB-330,BRCA,1080,-2.097988,0.222129
907046,HCC1569,BRCA,1080,-2.086979,0.227442
910927,CAL-51,BRCA,1083,2.91315,-0.011369
908122,MDA-MB-453,BRCA,1083,3.507623,0.402697
910852,CAL-85-1,BRCA,1083,2.153863,-0.540231
906844,DU-4475,BRCA,1083,1.043922,-1.313334
924240,MDA-MB-415,BRCA,1083,3.761636,0.579624
749715,HCC2157,BRCA,1083,3.472391,0.378157
946382,CAMA-1,BRCA,1083,3.140214,0.146787
908151,MRK-nu-1,BRCA,1083,2.924085,-0.003752
946359,BT-474,BRCA,1083,4.858981,1.343952
908123,MDA-MB-468,BRCA,1083,1.335302,-1.11038
909907,ZR-75-30,BRCA,1083,5.306343,1.655551
1298157,JIMT-1,BRCA,1083,3.054825,0.087312
905946,MCF7,BRCA,1083,6.269227,2.326224
1303900,HCC1500,BRCA,1083,4.138305,0.841983
905957,Hs-578-T,BRCA,1083,3.841127,0.634991
910704,AU565,BRCA,1083,3.065072,0.094449
1290922,HDQ-P1,BRCA,1083,2.69044,-0.166492
906812,COLO-824,BRCA,1083,1.206615,-1.200013
908121,MDA-MB-361,BRCA,1083,2.805422,-0.086404
910948,MFM-223,BRCA,1083,2.840466,-0.061995
1240172,MDA-MB-436,BRCA,1083,5.625777,1.878045
749714,HCC1937,BRCA,1083,3.589231,0.459539
907048,HCC70,BRCA,1083,2.61353,-0.220062
909256,OCUB-M,BRCA,1083,2.77055,-0.110693
905960,MDA-MB-231,BRCA,1083,2.477201,-0.315019
1290798,EFM-192A,BRCA,1083,4.661498,1.2064
905945,T47D,BRCA,1083,2.828453,-0.070363
749710,HCC1143,BRCA,1083,2.680996,-0.17307
749717,HCC38,BRCA,1083,4.594012,1.159394
907045,HCC1419,BRCA,1083,4.868041,1.350263
1290905,HCC1428,BRCA,1083,3.131997,0.141064
749711,HCC1187,BRCA,1083,3.221218,0.203209
906826,CAL-120,BRCA,1083,4.580418,1.149926
906851,EFM-19,BRCA,1083,3.420676,0.342136
925338,MDA-MB-157,BRCA,1083,3.872488,0.656835
905951,BT-549,BRCA,1083,2.130196,-0.556716
906862,EVSA-T,BRCA,1083,1.165128,-1.228911
1330941,MDA-MB-330,BRCA,1083,5.431672,1.742846
907046,HCC1569,BRCA,1083,1.616681,-0.914392
749709,HCC1954,BRCA,1083,3.267057,0.235137
906801,BT-20,BRCA,1083,4.480879,1.080594
908120,MDA-MB-175-VII,BRCA,1083,6.550677,2.522261
749712,HCC1395,BRCA,1083,2.196564,-0.510489
749716,HCC2218,BRCA,1083,4.622847,1.179479
909778,UACC-893,BRCA,1083,5.528528,1.810309
949093,BT-483,BRCA,1083,5.70508,1.933282
749713,HCC1599,BRCA,1083,2.049297,-0.613064
924106,CAL-148,BRCA,1083,1.777121,-0.802642
910910,UACC-812,BRCA,1083,3.879638,0.661815
910927,CAL-51,BRCA,1084,-3.855975,-1.169022
908120,MDA-MB-175-VII,BRCA,1084,0.783946,1.846222
749712,HCC1395,BRCA,1084,-2.415325,-0.232818
908122,MDA-MB-453,BRCA,1084,-5.113003,-1.985899
910852,CAL-85-1,BRCA,1084,-0.791888,0.822169
906844,DU-4475,BRCA,1084,-2.413356,-0.231539
924240,MDA-MB-415,BRCA,1084,-4.615687,-1.662719
749715,HCC2157,BRCA,1084,-2.536617,-0.311639
946382,CAMA-1,BRCA,1084,-2.458249,-0.260712
908151,MRK-nu-1,BRCA,1084,-5.703019,-2.36932
946359,BT-474,BRCA,1084,-1.571408,0.315599
908123,MDA-MB-468,BRCA,1084,-4.047966,-1.293787
909907,ZR-75-30,BRCA,1084,-1.122745,0.607162
1298157,JIMT-1,BRCA,1084,-2.23589,-0.116213
905946,MCF7,BRCA,1084,-4.494175,-1.583755
1303900,HCC1500,BRCA,1084,-1.407241,0.422283
905957,Hs-578-T,BRCA,1084,-3.938546,-1.222681
910704,AU565,BRCA,1084,-5.262412,-2.082992
1290922,HDQ-P1,BRCA,1084,-1.955194,0.066197
906812,COLO-824,BRCA,1084,-2.019703,0.024276
908121,MDA-MB-361,BRCA,1084,-2.74137,-0.444698
910948,MFM-223,BRCA,1084,0.215514,1.476827
1240172,MDA-MB-436,BRCA,1084,-1.568237,0.31766
749714,HCC1937,BRCA,1084,-1.945775,0.072318
907048,HCC70,BRCA,1084,-3.535149,-0.960533
909256,OCUB-M,BRCA,1084,-4.508145,-1.592833
905960,MDA-MB-231,BRCA,1084,-3.39179,-0.867372
1290798,EFM-192A,BRCA,1084,-3.325501,-0.824295
949093,BT-483,BRCA,1084,0.268852,1.511489
905945,T47D,BRCA,1084,-1.544311,0.333208
749710,HCC1143,BRCA,1084,-2.180077,-0.079943
749717,HCC38,BRCA,1084,-1.112519,0.613808
907045,HCC1419,BRCA,1084,-0.912671,0.743678
1290905,HCC1428,BRCA,1084,0.268791,1.511449
924106,CAL-148,BRCA,1084,-5.631703,-2.322975
749711,HCC1187,BRCA,1084,-1.193934,0.5609
906826,CAL-120,BRCA,1084,-3.134307,-0.700047
910910,UACC-812,BRCA,1084,-1.182719,0.568188
906851,EFM-19,BRCA,1084,-1.174549,0.573497
925338,MDA-MB-157,BRCA,1084,-0.775279,0.832962
905951,BT-549,BRCA,1084,-3.053713,-0.647673
906862,EVSA-T,BRCA,1084,-2.966049,-0.590705
749709,HCC1954,BRCA,1084,-3.040542,-0.639115
906801,BT-20,BRCA,1084,-1.564861,0.319854
910927,CAL-51,BRCA,1085,1.175054,-1.240867
908120,MDA-MB-175-VII,BRCA,1085,2.052244,-0.501172
749712,HCC1395,BRCA,1085,2.385908,-0.219809
908122,MDA-MB-453,BRCA,1085,1.822385,-0.695002
910852,CAL-85-1,BRCA,1085,3.073239,0.359786
906844,DU-4475,BRCA,1085,0.936984,-1.44162
924240,MDA-MB-415,BRCA,1085,2.406648,-0.202319
749715,HCC2157,BRCA,1085,2.532946,-0.095818
749716,HCC2218,BRCA,1085,0.823544,-1.537279
946382,CAMA-1,BRCA,1085,1.863312,-0.66049
908151,MRK-nu-1,BRCA,1085,1.215439,-1.206813
946359,BT-474,BRCA,1085,1.682216,-0.8132
908123,MDA-MB-468,BRCA,1085,1.465466,-0.995976
909907,ZR-75-30,BRCA,1085,2.076422,-0.480785
1298157,JIMT-1,BRCA,1085,2.247334,-0.336662
905946,MCF7,BRCA,1085,1.831996,-0.686898
1303900,HCC1500,BRCA,1085,1.892029,-0.636274
905957,Hs-578-T,BRCA,1085,2.141935,-0.42554
910704,AU565,BRCA,1085,3.11873,0.398147
1290922,HDQ-P1,BRCA,1085,2.915876,0.227089
906812,COLO-824,BRCA,1085,2.827231,0.152339
908121,MDA-MB-361,BRCA,1085,2.29449,-0.296897
910948,MFM-223,BRCA,1085,1.874939,-0.650686
1240172,MDA-MB-436,BRCA,1085,2.652387,0.004901
749714,HCC1937,BRCA,1085,3.86979,1.031481
907048,HCC70,BRCA,1085,2.831118,0.155616
909256,OCUB-M,BRCA,1085,0.92893,-1.448412
905960,MDA-MB-231,BRCA,1085,1.931155,-0.603281
909778,UACC-893,BRCA,1085,1.379594,-1.068387
1290798,EFM-192A,BRCA,1085,2.933901,0.242289
949093,BT-483,BRCA,1085,4.358306,1.443425
749713,HCC1599,BRCA,1085,2.688828,0.03563
905945,T47D,BRCA,1085,3.42143,0.6534
749710,HCC1143,BRCA,1085,4.563002,1.616036
749717,HCC38,BRCA,1085,5.186547,2.141843
907045,HCC1419,BRCA,1085,1.931062,-0.60336
1290905,HCC1428,BRCA,1085,3.12488,0.403333
924106,CAL-148,BRCA,1085,1.600565,-0.882053
749711,HCC1187,BRCA,1085,2.289262,-0.301306
906826,CAL-120,BRCA,1085,3.34388,0.588005
906851,EFM-19,BRCA,1085,2.615504,-0.026201
925338,MDA-MB-157,BRCA,1085,2.631208,-0.012958
905951,BT-549,BRCA,1085,2.81765,0.14426
906862,EVSA-T,BRCA,1085,1.378856,-1.06901
1330941,MDA-MB-330,BRCA,1085,2.852978,0.17405
907046,HCC1569,BRCA,1085,2.354399,-0.246379
749709,HCC1954,BRCA,1085,2.374438,-0.229481
906801,BT-20,BRCA,1085,2.099914,-0.460975
910910,UACC-812,BRCA,1085,2.087423,-0.471508
910927,CAL-51,BRCA,1086,-4.120623,-1.745415
908120,MDA-MB-175-VII,BRCA,1086,3.195792,1.041507
749712,HCC1395,BRCA,1086,0.763954,0.115187
908122,MDA-MB-453,BRCA,1086,-0.81168,-0.484994
910852,CAL-85-1,BRCA,1086,-0.460379,-0.351178
906844,DU-4475,BRCA,1086,-3.111002,-1.360837
924240,MDA-MB-415,BRCA,1086,2.396765,0.737146
749715,HCC2157,BRCA,1086,2.760033,0.87552
749716,HCC2218,BRCA,1086,2.555524,0.79762
946382,CAMA-1,BRCA,1086,2.457858,0.760417
908151,MRK-nu-1,BRCA,1086,-5.93162,-2.435248
946359,BT-474,BRCA,1086,2.444862,0.755467
909907,ZR-75-30,BRCA,1086,3.724833,1.243025
1298157,JIMT-1,BRCA,1086,-3.631544,-1.559118
905946,MCF7,BRCA,1086,-1.058644,-0.579066
1303900,HCC1500,BRCA,1086,1.345958,0.33688
905957,Hs-578-T,BRCA,1086,-4.930108,-2.053759
1290922,HDQ-P1,BRCA,1086,1.839728,0.524963
906812,COLO-824,BRCA,1086,-2.96701,-1.305988
908121,MDA-MB-361,BRCA,1086,1.503693,0.396963
1240172,MDA-MB-436,BRCA,1086,3.118681,1.012134
749714,HCC1937,BRCA,1086,1.1404,0.25858
907048,HCC70,BRCA,1086,1.382822,0.350922
909256,OCUB-M,BRCA,1086,-4.847559,-2.022315
905960,MDA-MB-231,BRCA,1086,-1.191102,-0.629521
909778,UACC-893,BRCA,1086,0.328348,-0.050742
1290798,EFM-192A,BRCA,1086,3.21432,1.048564
949093,BT-483,BRCA,1086,2.904397,0.93051
749713,HCC1599,BRCA,1086,-4.643444,-1.944565
905945,T47D,BRCA,1086,1.871474,0.537056
749710,HCC1143,BRCA,1086,-0.274884,-0.280521
749717,HCC38,BRCA,1086,1.941447,0.56371
907045,HCC1419,BRCA,1086,3.704776,1.235385
1290905,HCC1428,BRCA,1086,1.101057,0.243594
749711,HCC1187,BRCA,1086,2.822144,0.899179
906826,CAL-120,BRCA,1086,0.614485,0.058252
906851,EFM-19,BRCA,1086,0.663651,0.07698
925338,MDA-MB-157,BRCA,1086,0.995654,0.203444
905951,BT-549,BRCA,1086,-1.343487,-0.687566
906862,EVSA-T,BRCA,1086,-3.212104,-1.399348
1330941,MDA-MB-330,BRCA,1086,1.420224,0.365168
907046,HCC1569,BRCA,1086,1.356675,0.340962
749709,HCC1954,BRCA,1086,2.80255,0.891715
906801,BT-20,BRCA,1086,2.505063,0.778398
910927,CAL-51,BRCA,1088,1.63544,-0.534621
908122,MDA-MB-453,BRCA,1088,2.456552,-0.121918
910852,CAL-85-1,BRCA,1088,4.146823,0.727637
906844,DU-4475,BRCA,1088,0.378969,-1.166142
924240,MDA-MB-415,BRCA,1088,3.799286,0.55296
749715,HCC2157,BRCA,1088,3.241979,0.272849
946382,CAMA-1,BRCA,1088,3.670065,0.488011
908151,MRK-nu-1,BRCA,1088,2.582514,-0.058608
946359,BT-474,BRCA,1088,6.499798,1.910277
908123,MDA-MB-468,BRCA,1088,1.807535,-0.448124
909907,ZR-75-30,BRCA,1088,7.234909,2.279754
1298157,JIMT-1,BRCA,1088,4.394572,0.852159
905946,MCF7,BRCA,1088,5.441412,1.378316
1303900,HCC1500,BRCA,1088,4.059862,0.683929
905957,Hs-578-T,BRCA,1088,2.829036,0.065298
910704,AU565,BRCA,1088,2.455376,-0.122509
1290922,HDQ-P1,BRCA,1088,3.993548,0.650599
906812,COLO-824,BRCA,1088,4.851097,1.081616
908121,MDA-MB-361,BRCA,1088,3.698316,0.502211
910948,MFM-223,BRCA,1088,6.851942,2.087269
1240172,MDA-MB-436,BRCA,1088,3.995491,0.651575
749714,HCC1937,BRCA,1088,4.951142,1.131899
907048,HCC70,BRCA,1088,4.000658,0.654172
909256,OCUB-M,BRCA,1088,3.607321,0.456475
905960,MDA-MB-231,BRCA,1088,2.743274,0.022193
1290798,EFM-192A,BRCA,1088,5.392277,1.35362
905945,T47D,BRCA,1088,3.262265,0.283045
749710,HCC1143,BRCA,1088,3.684299,0.495165
749717,HCC38,BRCA,1088,3.362269,0.333308
907045,HCC1419,BRCA,1088,3.915372,0.611306
1290905,HCC1428,BRCA,1088,6.109338,1.714026
749711,HCC1187,BRCA,1088,5.216269,1.265156
906826,CAL-120,BRCA,1088,3.767719,0.537094
906851,EFM-19,BRCA,1088,5.331996,1.323322
925338,MDA-MB-157,BRCA,1088,4.308597,0.808947
905951,BT-549,BRCA,1088,3.191836,0.247646
906862,EVSA-T,BRCA,1088,4.194052,0.751375
1330941,MDA-MB-330,BRCA,1088,5.22816,1.271133
907046,HCC1569,BRCA,1088,4.604539,0.957692
749709,HCC1954,BRCA,1088,5.275996,1.295176
906801,BT-20,BRCA,1088,3.193829,0.248648
908120,MDA-MB-175-VII,BRCA,1088,2.177739,-0.262053
749712,HCC1395,BRCA,1088,2.490441,-0.104885
949093,BT-483,BRCA,1088,6.880811,2.101779
924106,CAL-148,BRCA,1088,-0.584204,-1.650247
910910,UACC-812,BRCA,1088,2.87051,0.086143
910927,CAL-51,BRCA,1089,2.01705,-0.974728
908120,MDA-MB-175-VII,BRCA,1089,4.639353,0.580713
749712,HCC1395,BRCA,1089,4.609415,0.562955
908122,MDA-MB-453,BRCA,1089,3.270002,-0.231529
910852,CAL-85-1,BRCA,1089,4.759225,0.651816
906844,DU-4475,BRCA,1089,1.910181,-1.038118
924240,MDA-MB-415,BRCA,1089,3.85588,0.11599
749715,HCC2157,BRCA,1089,5.843578,1.295009
946382,CAMA-1,BRCA,1089,4.190134,0.314255
908151,MRK-nu-1,BRCA,1089,2.439406,-0.724204
946359,BT-474,BRCA,1089,6.077027,1.433482
908123,MDA-MB-468,BRCA,1089,3.115211,-0.323345
909907,ZR-75-30,BRCA,1089,7.136197,2.061737
1298157,JIMT-1,BRCA,1089,3.877089,0.12857
905946,MCF7,BRCA,1089,5.380027,1.02005
1303900,HCC1500,BRCA,1089,4.182581,0.309775
905957,Hs-578-T,BRCA,1089,5.456626,1.065485
910704,AU565,BRCA,1089,4.794872,0.67296
1290922,HDQ-P1,BRCA,1089,4.014703,0.210196
906812,COLO-824,BRCA,1089,4.727299,0.632879
908121,MDA-MB-361,BRCA,1089,3.893717,0.138433
910948,MFM-223,BRCA,1089,6.130914,1.465445
1240172,MDA-MB-436,BRCA,1089,5.152211,0.884919
749714,HCC1937,BRCA,1089,4.900335,0.735516
907048,HCC70,BRCA,1089,4.427511,0.455057
909256,OCUB-M,BRCA,1089,3.636695,-0.014022
905960,MDA-MB-231,BRCA,1089,3.618818,-0.024626
1290798,EFM-192A,BRCA,1089,6.136506,1.468762
949093,BT-483,BRCA,1089,6.260376,1.542236
905945,T47D,BRCA,1089,4.491066,0.492755
749710,HCC1143,BRCA,1089,6.222409,1.519716
749717,HCC38,BRCA,1089,6.380897,1.613724
907045,HCC1419,BRCA,1089,4.571456,0.540439
1290905,HCC1428,BRCA,1089,6.790176,1.856492
924106,CAL-148,BRCA,1089,0.905533,-1.634034
749711,HCC1187,BRCA,1089,2.627352,-0.612723
906826,CAL-120,BRCA,1089,5.890994,1.323134
910910,UACC-812,BRCA,1089,3.744537,0.049946
906851,EFM-19,BRCA,1089,5.542379,1.116351
925338,MDA-MB-157,BRCA,1089,5.54103,1.11555
905951,BT-549,BRCA,1089,5.107131,0.858179
906862,EVSA-T,BRCA,1089,3.101737,-0.331337
1330941,MDA-MB-330,BRCA,1089,5.891757,1.323587
907046,HCC1569,BRCA,1089,4.598752,0.55663
749709,HCC1954,BRCA,1089,5.5798,1.138547
906801,BT-20,BRCA,1089,5.248075,0.941781
